id,amount,status,user_id,payment_method_id,inserted_at,updated_at,amount_paid,fee,exchange_rate,deposit_type,dollar_instant_deposit_fee,dollar_processing_fee,currency
256465,100,Deleted,165960,1,2021-05-11T16:51:07.000Z,2021-05-11T16:51:17.000Z,50294.4,1.4,$1/₦496.0,standard,0,1.4,NGN
256467,1000,Settlemented,57813,7,2021-05-11T16:52:42.000Z,2021-05-11T16:58:27.000Z,496646,1.31,$1/₦496.0,instant,1,0.31,NGN
65299,200,Settlemented,18718,7,2020-08-06T17:19:02.000Z,2020-08-07T17:39:26.000Z,95898,0.32,$1/₦478.74,standard,0,0.32,
256468,195,Settlemented,18474,1,2021-05-11T16:56:20.000Z,2021-05-11T16:57:07.000Z,98570.08,3.73,$1/₦496.0,instant,1,2.73,NGN
256547,2000,Deleted,55426,7,2021-05-11T19:39:02.000Z,2021-05-11T19:39:21.000Z,992150,0.31,$1/₦496.0,standard,0,0.31,NGN
256469,20,Settlemented,158578,7,2021-05-11T16:56:57.000Z,2021-05-12T17:23:54.000Z,10070,0.31,$1/₦496.0,standard,0,0.31,NGN
256470,100,Deleted,165909,1,2021-05-11T16:58:01.000Z,2021-05-11T16:59:19.000Z,50294.4,1.4,$1/₦496.0,standard,0,1.4,NGN
65302,75,Rejected,49995,4,2020-08-06T17:21:30.000Z,2020-08-06T17:24:50.000Z,77.18,2.18,,standard,0,2.18,
65306,75,Rejected,49995,4,2020-08-06T17:25:40.000Z,2020-08-06T18:24:54.000Z,77.18,2.18,,standard,0,2.18,
256471,30,Deleted,159948,1,2021-05-11T16:58:09.000Z,2021-05-11T16:59:18.000Z,15088.32,0.42,$1/₦496.0,standard,0,0.42,NGN
256472,500,Deleted,165909,4,2021-05-11T16:59:59.000Z,2021-05-11T17:00:12.000Z,514.5,14.5,,standard,0,14.5,USD
256740,1000,Deleted,55426,2,2021-05-12T08:37:36.000Z,2021-05-12T08:39:32.000Z,498000,4.04,$1/₦496.0,standard,0,4.04,NGN
256473,73,Deleted,21007,7,2021-05-11T17:00:44.000Z,2021-05-11T17:00:49.000Z,36358,0.31,$1/₦496.0,standard,0,0.31,NGN
256474,180,Deleted,18474,1,2021-05-11T17:00:46.000Z,2021-05-11T17:00:49.000Z,91025.92,3.53,$1/₦496.0,instant,1,2.53,NGN
256475,220,Settlemented,52568,7,2021-05-11T17:01:08.000Z,2021-05-13T16:39:33.000Z,109270,0.31,$1/₦496.0,standard,0,0.31,NGN
256586,40,Deleted,85215,7,2021-05-11T21:07:57.000Z,2021-05-11T21:09:23.000Z,19990,0.31,$1/₦496.0,standard,0,0.31,NGN
256478,73,Settlemented,21007,1,2021-05-11T17:03:36.000Z,2021-05-12T17:23:52.000Z,36714.91,1.03,$1/₦496.0,standard,0,1.03,NGN
256479,200,Deleted,166629,7,2021-05-11T17:05:01.000Z,2021-05-11T17:05:12.000Z,99350,0.31,$1/₦496.0,standard,0,0.31,NGN
256483,1000,Settlemented,85485,7,2021-05-11T17:22:12.000Z,2021-05-11T17:45:53.000Z,496646,1.31,$1/₦496.0,instant,1,0.31,NGN
256484,20,Deleted,166539,1,2021-05-11T17:25:47.000Z,2021-05-11T17:25:49.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
256588,40,Settlemented,85215,7,2021-05-11T21:08:36.000Z,2021-05-12T17:22:29.000Z,19990,0.31,$1/₦496.0,standard,0,0.31,NGN
256486,100,Deleted,11050,7,2021-05-11T17:29:06.000Z,2021-05-11T17:29:19.000Z,49750,0.31,$1/₦496.0,standard,0,0.31,NGN
256487,200,Deleted,42262,3,2021-05-11T17:29:15.000Z,2021-05-11T17:29:19.000Z,100588.8,2.8,$1/₦496.0,standard,0,2.8,NGN
256488,110,Deleted,106761,7,2021-05-11T17:32:57.000Z,2021-05-11T17:33:27.000Z,54710,0.31,$1/₦496.0,standard,0,0.31,NGN
256489,110,Deleted,106761,2,2021-05-11T17:34:54.000Z,2021-05-11T17:35:13.000Z,55323.84,1.55,$1/₦496.0,standard,0,1.55,NGN
256490,20,Deleted,166664,7,2021-05-11T17:39:31.000Z,2021-05-11T17:40:13.000Z,10070,0.31,$1/₦496.0,standard,0,0.31,NGN
256491,20,Deleted,166600,1,2021-05-11T17:41:28.000Z,2021-05-11T17:41:47.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
74645,1000,Rejected,51439,4,2020-08-25T17:30:26.000Z,2020-08-25T17:32:56.000Z,1029,29,,standard,0,29,
256492,300,Settlemented,154365,1,2021-05-11T17:49:25.000Z,2021-05-11T17:50:49.000Z,151296,5.04,$1/₦496.0,instant,1,4.04,NGN
256493,60,Deleted,66288,7,2021-05-11T17:50:42.000Z,2021-05-11T17:50:49.000Z,29910,0.31,$1/₦496.0,standard,0,0.31,NGN
256494,600,Deleted,166070,7,2021-05-11T17:51:06.000Z,2021-05-11T17:51:17.000Z,297750,0.31,$1/₦496.0,standard,0,0.31,NGN
256648,50,Deleted,77400,4,2021-05-11T23:15:31.000Z,2021-05-11T23:15:52.000Z,51.45,1.45,,standard,0,1.45,USD
256496,90,Deleted,111612,7,2021-05-11T17:55:42.000Z,2021-05-11T17:55:49.000Z,44790,0.31,$1/₦496.0,standard,0,0.31,NGN
256500,50,Deleted,59326,4,2021-05-11T18:05:05.000Z,2021-05-11T18:05:13.000Z,52.45,2.45,,instant,1,1.45,USD
74584,20,Deleted,26318,4,2020-08-25T16:11:48.000Z,2020-08-25T16:12:23.000Z,20.58,0.58,,standard,0,0.58,
256501,20,Deleted,164564,1,2021-05-11T18:07:27.000Z,2021-05-11T18:09:19.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
256502,40,Deleted,17470,7,2021-05-11T18:08:32.000Z,2021-05-11T18:09:19.000Z,20486,1.31,$1/₦496.0,instant,1,0.31,NGN
256504,20,Deleted,163956,1,2021-05-11T18:16:37.000Z,2021-05-11T18:16:47.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
256505,20,Deleted,163956,1,2021-05-11T18:17:08.000Z,2021-05-11T18:19:19.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
256508,1500,Deleted,152589,2,2021-05-11T18:24:28.000Z,2021-05-11T18:25:13.000Z,746000,4.04,$1/₦496.0,standard,0,4.04,NGN
256697,75,Deleted,115570,7,2021-05-12T06:23:55.000Z,2021-05-12T06:24:30.000Z,37350,0.31,$1/₦496.0,standard,0,0.31,NGN
256510,20,Deleted,163956,1,2021-05-11T18:25:21.000Z,2021-05-11T18:25:49.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
256511,20,Deleted,160864,2,2021-05-11T18:26:07.000Z,2021-05-11T18:26:17.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
65395,20,Deleted,50092,4,2020-08-06T20:42:34.000Z,2020-08-06T21:24:56.000Z,20.58,0.58,,standard,0,0.58,
256513,100,Deleted,135024,1,2021-05-11T18:45:38.000Z,2021-05-11T18:45:50.000Z,50294.4,1.4,$1/₦496.0,standard,0,1.4,NGN
256514,100,Settlemented,135024,1,2021-05-11T18:48:27.000Z,2021-05-12T17:23:25.000Z,50294.4,1.4,$1/₦496.0,standard,0,1.4,NGN
256515,100,Deleted,115466,7,2021-05-11T18:49:29.000Z,2021-05-11T18:50:13.000Z,50246,1.31,$1/₦496.0,instant,1,0.31,NGN
256517,100,Deleted,154445,7,2021-05-11T18:52:40.000Z,2021-05-11T18:54:20.000Z,49750,0.31,$1/₦496.0,standard,0,0.31,NGN
256518,200,Deleted,166629,2,2021-05-11T18:52:53.000Z,2021-05-11T18:54:20.000Z,100588.8,2.8,$1/₦496.0,standard,0,2.8,NGN
256519,1800,Deleted,154445,7,2021-05-11T18:53:45.000Z,2021-05-11T18:54:20.000Z,892950,0.31,$1/₦496.0,standard,0,0.31,NGN
256521,100,Deleted,159592,7,2021-05-11T18:55:16.000Z,2021-05-11T18:55:50.000Z,49750,0.31,$1/₦496.0,standard,0,0.31,NGN
83584,3500,Settlemented,48307,2,2020-09-05T18:17:11.000Z,2020-09-08T16:24:02.000Z,1557400,4.51,$1/₦444.4,standard,0,4.51,
256522,200,Deleted,166629,7,2021-05-11T18:55:36.000Z,2021-05-11T18:55:50.000Z,99350,0.31,$1/₦496.0,standard,0,0.31,NGN
256523,50,Deleted,154445,1,2021-05-11T18:57:13.000Z,2021-05-11T18:59:20.000Z,25147.2,0.7,$1/₦496.0,standard,0,0.7,NGN
256526,20,Deleted,166629,2,2021-05-11T19:01:19.000Z,2021-05-11T19:01:48.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
256527,20,Deleted,160661,1,2021-05-11T19:04:29.000Z,2021-05-11T19:05:14.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
65390,1360,Deleted,1262,4,2020-08-06T20:22:48.000Z,2020-08-06T20:24:55.000Z,1399.44,39.44,,standard,0,39.44,
256528,20,Settlemented,166629,7,2021-05-11T19:04:51.000Z,2021-05-12T17:23:22.000Z,10070,0.31,$1/₦496.0,standard,0,0.31,NGN
256529,20,Deleted,166674,2,2021-05-11T19:13:10.000Z,2021-05-11T19:14:20.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
256530,20,Deleted,165778,1,2021-05-11T19:15:33.000Z,2021-05-11T19:15:50.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
256531,150,Deleted,106965,4,2021-05-11T19:17:06.000Z,2021-05-11T19:19:21.000Z,155.35,5.35,,instant,1,4.35,USD
256532,150,Settlemented,106965,4,2021-05-11T19:17:44.000Z,2021-05-11T19:20:10.000Z,155.35,5.35,,instant,1,4.35,USD
74677,75,Rejected,51230,4,2020-08-25T18:09:54.000Z,2020-08-25T18:20:37.000Z,77.18,2.18,,standard,0,2.18,
256533,25,Deleted,61447,1,2021-05-11T19:19:37.000Z,2021-05-11T19:20:14.000Z,12573.6,0.35,$1/₦496.0,standard,0,0.35,NGN
256535,50,Deleted,67298,7,2021-05-11T19:23:39.000Z,2021-05-11T19:24:21.000Z,24950,0.31,$1/₦496.0,standard,0,0.31,NGN
256536,20000,Deleted,166239,3,2021-05-11T19:25:31.000Z,2021-05-11T19:25:50.000Z,9922000,4.04,$1/₦496.0,standard,0,4.04,NGN
79570,2500,Rejected,48759,4,2020-09-01T08:26:04.000Z,2020-09-01T08:37:45.000Z,2572.5,72.5,,standard,0,72.5,
256537,20,Deleted,122959,7,2021-05-11T19:25:41.000Z,2021-05-11T19:25:50.000Z,10070,0.31,$1/₦496.0,standard,0,0.31,NGN
256539,80,Settlemented,70258,7,2021-05-11T19:29:11.000Z,2021-05-12T17:23:20.000Z,39830,0.31,$1/₦496.0,standard,0,0.31,NGN
65591,680,Rejected by admin,47842,6,2020-08-07T08:57:31.000Z,2020-08-07T14:38:07.000Z,680,0,,standard,0,0,
256540,20,Deleted,166705,1,2021-05-11T19:29:38.000Z,2021-05-11T19:30:14.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
256542,100,Deleted,166370,1,2021-05-11T19:34:28.000Z,2021-05-11T19:35:14.000Z,50294.4,1.4,$1/₦496.0,standard,0,1.4,NGN
256543,50,Deleted,154445,1,2021-05-11T19:34:31.000Z,2021-05-11T19:35:14.000Z,25147.2,0.7,$1/₦496.0,standard,0,0.7,NGN
65420,20,Rejected,14520,4,2020-08-06T21:50:01.000Z,2020-08-06T22:24:56.000Z,20.58,0.58,,standard,0,0.58,
256544,20,Deleted,161917,7,2021-05-11T19:34:58.000Z,2021-05-11T19:35:14.000Z,10070,0.31,$1/₦496.0,standard,0,0.31,NGN
256546,20,Deleted,166744,7,2021-05-11T19:37:40.000Z,2021-05-11T19:39:21.000Z,10070,0.31,$1/₦496.0,standard,0,0.31,NGN
256548,20,Deleted,162531,1,2021-05-11T19:41:07.000Z,2021-05-11T19:41:18.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
256549,30,Deleted,116223,7,2021-05-11T19:43:25.000Z,2021-05-11T19:44:21.000Z,15526,1.31,$1/₦496.0,instant,1,0.31,NGN
256550,200,Deleted,166750,7,2021-05-11T19:47:52.000Z,2021-05-11T19:49:21.000Z,99350,0.31,$1/₦496.0,standard,0,0.31,NGN
256551,20,Deleted,160422,7,2021-05-11T19:49:10.000Z,2021-05-11T19:49:21.000Z,10070,0.31,$1/₦496.0,standard,0,0.31,NGN
65442,20,Deleted,50106,4,2020-08-06T22:25:06.000Z,2020-08-06T22:27:08.000Z,20.58,0.58,,standard,0,0.58,
256552,50,Deleted,115909,2,2021-05-11T19:49:48.000Z,2021-05-11T19:50:14.000Z,25643.2,1.71,$1/₦496.0,instant,1,0.7,NGN
74708,20,Deleted,53796,1,2020-08-25T19:59:44.000Z,2020-08-25T20:29:48.000Z,9770.3,0.29,$1/₦481.77,standard,0,0.29,
256682,20,Deleted,166681,7,2021-05-12T04:52:26.000Z,2021-05-12T04:53:04.000Z,10070,0.31,$1/₦496.0,standard,0,0.31,NGN
256553,50,Settlemented,115909,1,2021-05-11T19:50:41.000Z,2021-05-11T19:52:24.000Z,25643.2,1.71,$1/₦496.0,instant,1,0.7,NGN
256554,20,Deleted,160422,4,2021-05-11T19:51:34.000Z,2021-05-11T19:51:48.000Z,20.58,0.58,,standard,0,0.58,USD
105778,1443.39,Settlemented,37102,6,2020-11-09T17:41:13.000Z,2020-11-10T16:28:49.000Z,1443.39,0,,standard,0,0,
256555,30.3,Settlemented,116204,7,2021-05-11T19:54:17.000Z,2021-05-12T17:23:13.000Z,15178.81,0.31,$1/₦496.0,standard,0,0.31,NGN
83700,350,Settlemented,45344,7,2020-09-06T12:03:27.000Z,2020-09-08T16:23:14.000Z,155690,0.34,$1/₦444.4,standard,0,0.34,
256556,35,Settlemented,93725,1,2021-05-11T19:57:40.000Z,2021-05-11T20:05:24.000Z,18099.04,1.49,$1/₦496.0,instant,1,0.49,NGN
256557,100,Deleted,166706,1,2021-05-11T19:57:43.000Z,2021-05-11T19:59:22.000Z,50294.4,1.4,$1/₦496.0,standard,0,1.4,NGN
74713,200,Deleted,51710,7,2020-08-25T20:13:59.000Z,2020-08-25T20:29:48.000Z,96504,0.32,$1/₦481.77,standard,0,0.32,
256558,100,Deleted,166706,1,2021-05-11T19:57:58.000Z,2021-05-11T19:59:22.000Z,50294.4,1.4,$1/₦496.0,standard,0,1.4,NGN
256560,20,Deleted,166758,1,2021-05-11T19:59:00.000Z,2021-05-11T19:59:22.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
256561,30,Settlemented,148613,7,2021-05-11T19:59:07.000Z,2021-05-12T17:23:10.000Z,15030,0.31,$1/₦496.0,standard,0,0.31,NGN
65675,70,Deleted,49379,4,2020-08-07T10:52:38.000Z,2020-08-07T11:25:06.000Z,72.03,2.03,,standard,0,2.03,
111568,500,Settlemented,24783,6,2020-11-23T12:37:44.000Z,2020-11-23T16:10:09.000Z,500,0,,standard,0,0,
256562,50,Deleted,154445,1,2021-05-11T20:00:29.000Z,2021-05-11T20:00:51.000Z,25147.2,0.7,$1/₦496.0,standard,0,0.7,NGN
256563,20,Deleted,166760,1,2021-05-11T20:00:44.000Z,2021-05-11T20:00:51.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
69194,2000,Settlemented,50779,4,2020-08-14T18:21:00.000Z,2020-08-17T16:25:39.000Z,2058,58,,standard,0,58,
256564,20,Deleted,166762,7,2021-05-11T20:02:27.000Z,2021-05-11T20:04:22.000Z,10070,0.31,$1/₦496.0,standard,0,0.31,NGN
256565,50,Settlemented,154445,7,2021-05-11T20:02:34.000Z,2021-05-12T17:23:08.000Z,24950,0.31,$1/₦496.0,standard,0,0.31,NGN
256566,20,Deleted,166535,7,2021-05-11T20:06:40.000Z,2021-05-11T20:06:48.000Z,10070,0.31,$1/₦496.0,standard,0,0.31,NGN
256567,20,Deleted,166535,1,2021-05-11T20:08:05.000Z,2021-05-11T20:09:22.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
256568,500,Deleted,165925,1,2021-05-11T20:08:22.000Z,2021-05-11T20:09:22.000Z,250000,4.04,$1/₦496.0,standard,0,4.04,NGN
83759,75,Settlemented,54331,4,2020-09-06T14:06:38.000Z,2020-09-08T16:22:23.000Z,77.18,2.18,,standard,0,2.18,
256570,20,Deleted,160661,1,2021-05-11T20:22:24.000Z,2021-05-11T20:24:22.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
256571,20,Rejected,166425,1,2021-05-11T20:22:29.000Z,2021-05-11T20:24:22.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
256572,20,Deleted,166535,1,2021-05-11T20:25:30.000Z,2021-05-11T20:25:51.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
256629,100,Deleted,131478,1,2021-05-11T22:56:08.000Z,2021-05-11T22:56:19.000Z,50294.4,1.4,$1/₦496.0,standard,0,1.4,NGN
83739,77,Settlemented,50235,4,2020-09-06T13:48:23.000Z,2020-09-08T16:22:47.000Z,79.23,2.23,,standard,0,2.23,
256573,500,Deleted,165925,1,2021-05-11T20:35:28.000Z,2021-05-11T20:35:51.000Z,250000,4.04,$1/₦496.0,standard,0,4.04,NGN
256574,100,Settlemented,165925,1,2021-05-11T20:41:15.000Z,2021-05-12T17:23:04.000Z,50294.4,1.4,$1/₦496.0,standard,0,1.4,NGN
115262,591.19,Settlemented,13367,6,2020-11-27T12:30:23.000Z,2020-11-27T16:32:35.000Z,591.19,0,,standard,0,0,
256575,30.3,Settlemented,71369,7,2021-05-11T20:42:02.000Z,2021-05-11T20:44:59.000Z,15674.81,1.31,$1/₦496.0,instant,1,0.31,NGN
256577,20,Deleted,145080,2,2021-05-11T20:44:53.000Z,2021-05-11T20:45:15.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
256579,20,Deleted,123707,7,2021-05-11T20:45:08.000Z,2021-05-11T20:45:15.000Z,10070,0.31,$1/₦496.0,standard,0,0.31,NGN
256580,20,Deleted,123707,2,2021-05-11T20:45:34.000Z,2021-05-11T20:45:51.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
256582,20,Settlemented,123707,7,2021-05-11T20:47:21.000Z,2021-05-12T17:22:58.000Z,10070,0.31,$1/₦496.0,standard,0,0.31,NGN
256583,20,Deleted,145080,7,2021-05-11T20:48:49.000Z,2021-05-11T20:49:22.000Z,10070,0.31,$1/₦496.0,standard,0,0.31,NGN
256584,20,Settlemented,166535,1,2021-05-11T20:57:21.000Z,2021-05-12T17:22:55.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
256585,21,Deleted,160131,1,2021-05-11T21:02:19.000Z,2021-05-11T21:04:23.000Z,11057.82,1.3,$1/₦496.0,instant,1,0.3,NGN
256598,1500,Deleted,12398,4,2021-05-11T21:42:42.000Z,2021-05-11T21:44:24.000Z,1543.5,43.5,,standard,0,43.5,USD
256587,40,Deleted,85215,2,2021-05-11T21:08:19.000Z,2021-05-11T21:09:23.000Z,20117.76,0.56,$1/₦496.0,standard,0,0.56,NGN
256589,21,Deleted,160131,1,2021-05-11T21:09:45.000Z,2021-05-11T21:10:15.000Z,10561.82,0.3,$1/₦496.0,standard,0,0.3,NGN
256590,20,Rejected,157787,1,2021-05-11T21:17:21.000Z,2021-05-11T21:19:23.000Z,10554.88,1.29,$1/₦496.0,instant,1,0.28,NGN
256591,22,Deleted,51627,7,2021-05-11T21:18:44.000Z,2021-05-11T21:19:23.000Z,11062,0.31,$1/₦496.0,standard,0,0.31,NGN
256592,20,Deleted,146479,1,2021-05-11T21:20:52.000Z,2021-05-11T21:21:19.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
74758,4000,Deleted,1333,4,2020-08-25T21:16:53.000Z,2020-08-25T21:29:48.000Z,4116,116,,standard,0,116,
256593,22,Deleted,51627,7,2021-05-11T21:22:21.000Z,2021-05-11T21:24:23.000Z,11062,0.31,$1/₦496.0,standard,0,0.31,NGN
256594,22,Deleted,51627,7,2021-05-11T21:24:28.000Z,2021-05-11T21:25:15.000Z,11062,0.31,$1/₦496.0,standard,0,0.31,NGN
256595,600,Deleted,98086,1,2021-05-11T21:31:17.000Z,2021-05-11T21:31:19.000Z,300096,5.04,$1/₦496.0,instant,1,4.04,NGN
256695,500,Deleted,166976,1,2021-05-12T06:13:42.000Z,2021-05-12T06:14:30.000Z,250000,4.04,$1/₦496.0,standard,0,4.04,NGN
256596,50,Settlemented,100148,1,2021-05-11T21:34:10.000Z,2021-05-12T17:22:31.000Z,25147.2,0.7,$1/₦496.0,standard,0,0.7,NGN
256597,150,Deleted,59021,7,2021-05-11T21:40:32.000Z,2021-05-11T21:40:51.000Z,74550,0.31,$1/₦496.0,standard,0,0.31,NGN
256599,1500,Deleted,12398,4,2021-05-11T21:44:12.000Z,2021-05-11T21:44:24.000Z,1543.5,43.5,,standard,0,43.5,USD
256600,500000000,Deleted,162896,1,2021-05-11T21:49:10.000Z,2021-05-11T21:49:24.000Z,2.48E+11,4.04,$1/₦496.0,standard,0,4.04,NGN
256602,2000,Deleted,53920,1,2021-05-11T22:00:19.000Z,2021-05-11T22:00:51.000Z,994992,6.04,$1/₦496.0,instant,2,4.04,NGN
256668,20,Deleted,113031,2,2021-05-12T02:54:54.000Z,2021-05-12T02:55:17.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
256604,1500,Rejected,53920,1,2021-05-11T22:02:13.000Z,2021-05-11T22:04:25.000Z,746744,5.54,$1/₦496.0,instant,1.5,4.04,NGN
256605,200,Deleted,165864,7,2021-05-11T22:06:35.000Z,2021-05-11T22:06:49.000Z,99350,0.31,$1/₦496.0,standard,0,0.31,NGN
256606,20,Deleted,165864,1,2021-05-11T22:09:23.000Z,2021-05-11T22:09:25.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
256607,20,Deleted,163549,2,2021-05-11T22:16:14.000Z,2021-05-11T22:16:19.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
74802,55,Deleted,7445,7,2020-08-25T23:44:13.000Z,2020-08-26T00:29:50.000Z,26647.35,0.32,$1/₦481.77,standard,0,0.32,
256608,710,Deleted,50349,4,2021-05-11T22:16:48.000Z,2021-05-11T22:16:49.000Z,730.59,20.59,,standard,0,20.59,USD
256609,20,Deleted,163549,2,2021-05-11T22:21:14.000Z,2021-05-11T22:21:19.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
256611,2000,Deleted,53920,1,2021-05-11T22:21:40.000Z,2021-05-11T22:21:49.000Z,994992,6.04,$1/₦496.0,instant,2,4.04,NGN
256613,20,Settlemented,163549,7,2021-05-11T22:22:40.000Z,2021-05-12T17:22:25.000Z,10070,0.31,$1/₦496.0,standard,0,0.31,NGN
85984,5000,Rejected,25330,4,2020-09-10T16:50:54.000Z,2020-09-10T16:54:52.000Z,5150,150,,instant,5,145,
256614,1200,Deleted,53920,1,2021-05-11T22:23:03.000Z,2021-05-11T22:24:25.000Z,597795.2,5.24,$1/₦496.0,instant,1.21,4.04,NGN
80004,527,Settlemented,10512,6,2020-09-01T12:51:43.000Z,2020-09-01T15:46:27.000Z,527,0,,standard,0,0,
256615,1500,Rejected,152589,2,2021-05-11T22:27:04.000Z,2021-05-11T22:29:26.000Z,746000,4.04,$1/₦496.0,standard,0,4.04,NGN
256616,20,Settlemented,166266,1,2021-05-11T22:27:34.000Z,2021-05-12T17:22:23.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
256619,60,Settlemented,75935,7,2021-05-11T22:28:35.000Z,2021-05-12T17:22:16.000Z,29910,0.31,$1/₦496.0,standard,0,0.31,NGN
256620,20,Deleted,160864,1,2021-05-11T22:31:30.000Z,2021-05-11T22:31:49.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
256622,20,Deleted,160864,7,2021-05-11T22:32:25.000Z,2021-05-11T22:34:26.000Z,10070,0.31,$1/₦496.0,standard,0,0.31,NGN
256623,20,Rejected,160864,1,2021-05-11T22:32:53.000Z,2021-05-11T22:34:26.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
74842,104,Settlemented,18862,7,2020-08-26T06:02:48.000Z,2020-08-26T16:06:17.000Z,50254.09,0.32,$1/₦481.77,standard,0,0.32,
256624,75,Deleted,163162,2,2021-05-11T22:39:31.000Z,2021-05-11T22:40:16.000Z,37720.8,1.05,$1/₦496.0,standard,0,1.05,NGN
256625,20,Rejected,166706,1,2021-05-11T22:42:28.000Z,2021-05-11T22:44:26.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
256726,100,Deleted,56871,4,2021-05-12T08:00:46.000Z,2021-05-12T08:00:55.000Z,102.9,2.9,,standard,0,2.9,USD
256626,20,Settlemented,160864,2,2021-05-11T22:44:31.000Z,2021-05-12T17:22:12.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
256627,21,Deleted,166329,1,2021-05-11T22:49:58.000Z,2021-05-11T22:50:16.000Z,10561.82,0.3,$1/₦496.0,standard,0,0.3,NGN
256628,21,Deleted,166329,1,2021-05-11T22:51:16.000Z,2021-05-11T22:51:19.000Z,10561.82,0.3,$1/₦496.0,standard,0,0.3,NGN
256630,1000,Deleted,28883,2,2021-05-11T22:58:39.000Z,2021-05-11T22:59:26.000Z,498000,4.04,$1/₦496.0,standard,0,4.04,NGN
256631,20,Deleted,132906,2,2021-05-11T23:01:06.000Z,2021-05-11T23:01:19.000Z,10058.88,0.28,$1/₦496.0,standard,0,0.28,NGN
256632,1000,Deleted,28883,4,2021-05-11T23:01:50.000Z,2021-05-11T23:01:56.000Z,1029,29,,standard,0,29,USD
256633,141.13,Deleted,30471,7,2021-05-11T23:03:58.000Z,2021-05-11T23:04:26.000Z,70150.48,0.31,$1/₦496.0,standard,0,0.31,NGN
256634,20,Deleted,163004,7,2021-05-11T23:04:21.000Z,2021-05-11T23:04:26.000Z,10070,0.31,$1/₦496.0,standard,0,0.31,NGN
256635,35,Deleted,163896,7,2021-05-11T23:04:50.000Z,2021-05-11T23:05:16.000Z,17510,0.31,$1/₦496.0,standard,0,0.31,NGN
69391,3060,Rejected,28509,4,2020-08-15T14:57:02.000Z,2020-08-15T15:01:03.000Z,3148.74,88.74,,standard,0,88.74,
256636,35,Deleted,163896,1,2021-05-11T23:05:52.000Z,2021-05-11T23:06:20.000Z,17603.04,0.49,$1/₦496.0,standard,0,0.49,NGN
69423,50,Deleted,51614,4,2020-08-15T17:39:01.000Z,2020-08-15T17:40:40.000Z,51.45,1.45,,standard,0,1.45,
256637,1000,Deleted,28883,7,2021-05-11T23:05:56.000Z,2021-05-11T23:06:20.000Z,496150,0.31,$1/₦496.0,standard,0,0.31,NGN
256639,5000,Deleted,448,4,2021-05-11T23:09:54.000Z,2021-05-11T23:10:16.000Z,5145,145,,standard,0,145,USD
256641,150,Deleted,59021,7,2021-05-11T23:10:19.000Z,2021-05-11T23:10:52.000Z,75046,1.31,$1/₦496.0,instant,1,0.31,NGN
80012,500,Settlemented,16162,6,2020-09-01T12:54:43.000Z,2020-09-01T15:46:14.000Z,500,0,,standard,0,0,
256688,100,Deleted,162044,7,2021-05-12T05:35:51.000Z,2021-05-12T05:35:54.000Z,49750,0.31,$1/₦496.0,standard,0,0.31,NGN
256642,1500,Deleted,152589,2,2021-05-11T23:10:32.000Z,2021-05-11T23:10:52.000Z,746000,4.04,$1/₦496.0,standard,0,4.04,NGN
80055,5000,Rejected,49299,4,2020-09-01T13:12:34.000Z,2020-09-01T13:38:01.000Z,5145,145,,standard,0,145,
