id,price_per_share,side,stock_symbol,transaction_value,type,user_id,quantity,inserted_at,updated_at,naira_fee,dollar_fee,status
516105,324.265,SELL,GME,4.085936802,MARKET,49920,0.01260061,2021-01-29T20:55:22.000Z,2021-01-29T20:55:22.000Z,29.09,0.06,Filled
516135,48.26,BUY,EHTH,47.54,MARKET,86665,0.985,2021-01-29T20:56:58.000Z,2021-01-29T20:56:58.000Z,349.06,0.72,Filled
516219,794.59,BUY,TSLA,591,MARKET,84759,0.743443,2021-01-29T20:59:42.000Z,2021-01-29T20:59:42.000Z,4363.2,9,Filled
515656,22,SELL,RKT,110,LIMIT,6218,5,2021-01-29T20:19:10.000Z,2021-01-29T21:02:13.000Z,799.92,1.65,Canceled
508960,20.05,SELL,M,2205.5,LIMIT,63007,110,2021-01-29T14:17:06.000Z,2021-01-29T21:17:30.000Z,10557.1,22.05,Canceled
516024,2.4,SELL,SENS,64.8,LIMIT,25396,27,2021-01-29T20:50:40.000Z,2021-01-29T21:17:46.000Z,470.26,0.97,Canceled
506395,4.235,BUY,BTU,6.89,MARKET,97984,1.628098965,2021-01-28T18:57:18.000Z,2021-01-28T18:59:26.000Z,47.88,0.1,Canceled
506875,20.975,SELL,MARA,74.90312,MARKET,52175,3.570214987,2021-01-28T19:47:29.000Z,2021-01-28T19:47:29.000Z,536.23,1.12,Filled
507389,2.465,BUY,SENS,2.43,MARKET,36564,0.985,2021-01-28T20:31:33.000Z,2021-01-28T20:31:33.000Z,19.15,0.04,Filled
507406,233.8,BUY,GME,4.92,MARKET,33073,0.021044,2021-01-28T20:34:03.000Z,2021-01-28T20:34:03.000Z,33.51,0.07,Filled
506374,53,SELL,BLNK,795,STOP,61141,15,2021-01-28T18:55:54.000Z,2021-01-28T20:55:56.000Z,5707.06,11.92,Filled
507711,7.865,BUY,SOLO,7.88,MARKET,67010,1.001907,2021-01-28T21:12:27.000Z,2021-01-29T14:32:17.000Z,57.45,0.12,Filled
508961,35.66,BUY,PLTR,9.85,MARKET,4469,0.276219994,2021-01-29T14:17:13.000Z,2021-01-29T14:36:14.000Z,71.82,0.15,Filled
507937,4.705,BUY,NOK,9.85,MARKET,97615,2.093518019,2021-01-29T00:36:02.000Z,2021-01-29T14:51:40.000Z,71.82,0.15,Filled
510498,314.575,SELL,GME,8.93345,MARKET,90207,0.029,2021-01-29T14:59:53.000Z,2021-01-29T14:59:54.000Z,62.24,0.13,Filled
509786,6.27,BUY,EXPR,19.7,MARKET,76990,3.218954086,2021-01-29T14:43:10.000Z,2021-01-29T15:04:02.000Z,143.63,0.3,Canceled
510445,12.96,BUY,AMC,12.56,MARKET,34237,0.985000014,2021-01-29T14:58:28.000Z,2021-01-29T15:18:00.000Z,91.57,0.19,Filled
510651,4.9,BUY,NOK,215.6,LIMIT,63966,44,2021-01-29T15:04:16.000Z,2021-01-29T16:08:51.000Z,1340.58,2.8,Filled
512110,2.545,SELL,SENS,2.521758,MARKET,61165,0.99086757,2021-01-29T16:11:43.000Z,2021-01-29T16:11:44.000Z,19.39,0.04,Filled
513633,144.17,BUY,LMND,49.25,MARKET,16505,0.341468,2021-01-29T17:39:10.000Z,2021-01-29T17:39:11.000Z,363.6,0.75,Filled
508970,4.7,BUY,EXPR,98.5,MARKET,849,20.957447,2021-01-29T14:18:06.000Z,2021-01-29T14:51:34.000Z,718.17,1.5,Filled
508963,14.65,BUY,BB,19.7,MARKET,19153,1.344709992,2021-01-29T14:17:28.000Z,2021-01-29T14:52:47.000Z,143.63,0.3,Filled
509309,13.25,SELL,AMC,4.24848,MARKET,57154,0.32064011,2021-01-29T14:35:28.000Z,2021-01-29T14:59:51.000Z,28.73,0.06,Filled
510656,134.88,BUY,AAPL,19.7,MARKET,24703,0.146077007,2021-01-29T15:04:28.000Z,2021-01-29T15:04:28.000Z,143.63,0.3,Filled
511464,2.54,SELL,CHS,7.92921706,MARKET,71878,3.12173913,2021-01-29T15:38:23.000Z,2021-01-29T15:38:45.000Z,58.18,0.12,Filled
511592,329.53,SELL,GME,2658.64,MARKET,95020,8,2021-01-29T15:45:05.000Z,2021-01-29T15:45:05.000Z,19333.63,39.88,Rejected
512222,1.665,BUY,TXMD,5.02,MARKET,29423,3.017117023,2021-01-29T16:19:09.000Z,2021-01-29T16:20:11.000Z,38.78,0.08,Filled
512598,10.095,BUY,ESRT,10.84,MARKET,75016,1.073304,2021-01-29T16:39:29.000Z,2021-01-29T16:39:55.000Z,77.57,0.16,Filled
514691,41.89,SELL,UPWK,12.224128,MARKET,47139,0.291815013,2021-01-29T18:46:19.000Z,2021-01-29T18:46:20.000Z,87.26,0.18,Rejected
514921,12.55,BUY,AMC,23.64,MARKET,19601,1.886672,2021-01-29T19:02:06.000Z,2021-01-29T19:02:07.000Z,174.53,0.36,Filled
514923,12.38,BUY,AMC,4.92,MARKET,33263,0.393685013,2021-01-29T19:02:19.000Z,2021-01-29T19:02:19.000Z,33.94,0.07,Filled
515023,271.02,SELL,GME,123.1165299,MARKET,43356,0.45597026,2021-01-29T19:15:23.000Z,2021-01-29T19:15:24.000Z,896.88,1.85,Filled
515120,67.72,SELL,IPO,58.32436,MARKET,21742,0.86125751,2021-01-29T19:23:29.000Z,2021-01-29T19:23:29.000Z,421.78,0.87,Filled
515212,11.92,SELL,AMC,25.34104965,MARKET,44140,2.12503561,2021-01-29T19:30:56.000Z,2021-01-29T19:30:57.000Z,184.22,0.38,Canceled
515729,3.41,SELL,WATT,32.7297702,MARKET,2482,9.59817308,2021-01-29T20:25:37.000Z,2021-01-29T20:25:38.000Z,237.55,0.49,Filled
503949,126.01,SELL,GME,5.355,MARKET,70089,0.035,2021-01-28T16:22:50.000Z,2021-01-29T14:32:23.000Z,38.3,0.08,Rejected
510139,34.315,BUY,SPR,33.59,MARKET,14866,0.975843,2021-01-29T14:50:31.000Z,2021-01-29T14:50:31.000Z,244.18,0.51,Filled
507861,11.7,SELL,ACB,23.64932911,MARKET,81301,2.02131018,2021-01-28T22:53:05.000Z,2021-01-29T14:52:36.000Z,167.57,0.35,Filled
508966,8.63,BUY,AMC,8.5,MARKET,86976,0.985,2021-01-29T14:17:41.000Z,2021-01-29T14:55:27.000Z,62.24,0.13,Canceled
510680,2.89,SELL,GORO,109.48655,MARKET,59446,37.88461538,2021-01-29T15:05:10.000Z,2021-01-29T15:19:23.000Z,785.2,1.64,Filled
511932,4.915,SELL,NOK,79.12,MARKET,17135,16,2021-01-29T16:01:58.000Z,2021-01-29T16:02:37.000Z,576.91,1.19,Filled
512001,13.7,BUY,AMC,147.75,MARKET,33872,10.824176,2021-01-29T16:06:00.000Z,2021-01-29T16:06:24.000Z,1090.8,2.25,Filled
512919,817.97,BUY,TSLA,19.7,MARKET,76609,0.024095001,2021-01-29T16:58:19.000Z,2021-01-29T16:58:19.000Z,145.44,0.3,Filled
513332,15.58,SELL,BB,390,MARKET,47067,25,2021-01-29T17:22:02.000Z,2021-01-29T17:25:37.000Z,2836.08,5.85,Filled
513269,14,BUY,AMC,28,LIMIT,97074,2,2021-01-29T17:18:46.000Z,2021-01-29T17:37:11.000Z,203.62,0.42,Filled
513675,131.01,BUY,AAPL,14.78,MARKET,10677,0.112614,2021-01-29T17:42:13.000Z,2021-01-29T17:42:13.000Z,106.66,0.22,Filled
514239,13.98,SELL,AMC,84.78,MARKET,6867,6,2021-01-29T18:13:49.000Z,2021-01-29T18:13:50.000Z,615.7,1.27,Filled
514978,793.91,SELL,TSLA,11.91645,MARKET,58781,0.015,2021-01-29T19:08:48.000Z,2021-01-29T19:08:49.000Z,87.26,0.18,Filled
507833,5,SELL,SWN,25,LIMIT,24995,5,2021-01-28T22:15:55.000Z,2021-01-29T21:17:41.000Z,181.94,0.38,Canceled
507736,43.11,SELL,SPCE,420.95526,MARKET,81127,9.76467757,2021-01-28T21:20:07.000Z,2021-01-29T14:32:57.000Z,3021.1,6.31,Rejected
507978,8.63,BUY,AMC,85.01,MARKET,55049,9.85,2021-01-29T02:30:27.000Z,2021-01-29T15:04:40.000Z,617.63,1.29,Canceled
510686,59.48,SELL,NIO,595.9,MARKET,77146,10,2021-01-29T15:05:19.000Z,2021-01-29T15:18:54.000Z,4280.29,8.94,Filled
512078,13.45,BUY,AMC,19.7,MARKET,22647,1.469601035,2021-01-29T16:10:01.000Z,2021-01-29T16:10:03.000Z,145.44,0.3,Filled
512475,188.45,SELL,ABNB,186.397516,MARKET,74324,0.9899491,2021-01-29T16:32:21.000Z,2021-01-29T16:32:21.000Z,1357.44,2.8,Filled
512931,4.94,SELL,NOK,9.777316554,MARKET,96780,1.98322851,2021-01-29T16:58:57.000Z,2021-01-29T17:00:10.000Z,72.72,0.15,Filled
513534,14.8,SELL,AMC,14.51231599,MARKET,14498,0.98723238,2021-01-29T17:33:47.000Z,2021-01-29T17:33:48.000Z,106.66,0.22,Filled
513585,15.19,SELL,FSR,0.253589455,MARKET,12384,0.016695,2021-01-29T17:36:28.000Z,2021-01-29T17:36:28.000Z,0,0,Filled
513643,41.77,SELL,FUBO,392.47,MARKET,81303,9.42764165,2021-01-29T17:39:57.000Z,2021-01-29T17:40:39.000Z,2854.06,5.89,Filled
513715,794.99,SELL,TSLA,12.217357,MARKET,26439,0.0153,2021-01-29T17:44:25.000Z,2021-01-29T17:44:25.000Z,87.26,0.18,Filled
514411,22.1,BUY,CCIV,6.19,MARKET,66460,0.279900014,2021-01-29T18:27:26.000Z,2021-01-29T18:27:27.000Z,43.63,0.09,Filled
514695,4.635,BUY,NOK,0.51,MARKET,27050,0.108350001,2021-01-29T18:46:28.000Z,2021-01-29T18:46:28.000Z,4.85,0.01,Filled
515569,793.83,BUY,TSLA,17.73,MARKET,36988,0.022332,2021-01-29T20:06:23.000Z,2021-01-29T20:06:23.000Z,130.9,0.27,Filled
515900,20.98,BUY,FCEL,2.96,MARKET,31742,0.140781,2021-01-29T20:42:49.000Z,2021-01-29T20:42:50.000Z,19.39,0.04,Filled
516045,13.45,BUY,AMC,22.66,MARKET,55437,1.693199039,2021-01-29T20:51:35.000Z,2021-01-29T20:51:37.000Z,164.83,0.34,Filled
516058,48.12,BUY,XPEV,11.82,MARKET,60795,0.244746,2021-01-29T20:52:24.000Z,2021-01-29T20:52:25.000Z,87.26,0.18,Filled
512343,1.8,BUY,TELL,19.8,LIMIT,84184,11,2021-01-29T16:25:21.000Z,2021-01-29T21:01:14.000Z,145.44,0.3,Canceled
508299,28,SELL,BB,1344,LIMIT,19217,48,2021-01-29T09:50:34.000Z,2021-01-29T21:17:36.000Z,9652.2,20.16,Canceled
511681,7,SELL,NOK,28,LIMIT,59730,4,2021-01-29T15:49:41.000Z,2021-01-29T21:17:37.000Z,203.62,0.42,Canceled
513488,27,SELL,TME,270,LIMIT,18877,10,2021-01-29T17:31:17.000Z,2021-01-29T21:17:44.000Z,1963.44,4.05,Canceled
513378,2.7,BUY,TELL,67.5,LIMIT,37783,25,2021-01-29T17:24:36.000Z,2021-01-29T21:17:46.000Z,489.65,1.01,Canceled
508153,1,BUY,GSAT,140,LIMIT,46426,140,2021-01-29T07:42:09.000Z,2021-01-29T21:17:46.000Z,1005.44,2.1,Canceled
511897,4.93,BUY,NOK,49.25,MARKET,97442,10,2021-01-29T16:00:18.000Z,2021-01-29T16:00:35.000Z,363.6,0.75,Filled
512221,2.01,BUY,YTRA,10.84,MARKET,39567,5.390547,2021-01-29T16:18:52.000Z,2021-01-29T16:19:49.000Z,77.57,0.16,Filled
512932,48.605,BUY,SPCE,5.91,MARKET,60795,0.121555001,2021-01-29T16:59:02.000Z,2021-01-29T16:59:03.000Z,43.63,0.09,Filled
513315,338.16,BUY,GME,7.88,MARKET,98716,0.022515,2021-01-29T17:21:02.000Z,2021-01-29T17:21:02.000Z,58.18,0.12,Filled
513969,2.4,BUY,SENS,106.38,MARKET,76408,44.325,2021-01-29T17:57:24.000Z,2021-01-29T17:57:26.000Z,785.38,1.62,Filled
514698,57.52,BUY,NIO,14.8,MARKET,33006,0.257254988,2021-01-29T18:46:37.000Z,2021-01-29T18:46:38.000Z,96.96,0.2,Filled
514814,4,BUY,BTU,17.73,MARKET,79099,4.432499886,2021-01-29T18:54:53.000Z,2021-01-29T18:54:53.000Z,130.9,0.27,Filled
515570,295,BUY,GME,23.24,MARKET,33520,0.079038002,2021-01-29T20:06:28.000Z,2021-01-29T20:06:28.000Z,171.54,0.35,Filled
515590,13.21,BUY,AMC,9.85,MARKET,33073,0.746212,2021-01-29T20:09:33.000Z,2021-01-29T20:09:33.000Z,72.72,0.15,Filled
516047,91.73,BUY,TQQQ,19.7,MARKET,60795,0.214736998,2021-01-29T20:51:35.000Z,2021-01-29T20:51:36.000Z,145.44,0.3,Filled
516187,13,BUY,AMC,19.7,MARKET,51154,1.523589015,2021-01-29T20:58:55.000Z,2021-01-29T20:58:55.000Z,145.44,0.3,Filled
514163,47,BUY,KO,235,LIMIT,73036,5,2021-01-29T18:07:38.000Z,2021-01-29T21:17:46.000Z,1706.5,3.52,Canceled
516329,7.705,BUY,SOLO,443.25,MARKET,14837,57.52758026,2021-01-29T22:15:25.000Z,2021-02-01T14:33:53.000Z,3272.4,6.75,Filled
505543,35.08,BUY,DDD,35.46,MARKET,48184,1.010975957,2021-01-28T17:56:11.000Z,2021-01-28T17:56:12.000Z,258.54,0.54,Filled
507880,47.75,BUY,AMCX,48.27,MARKET,90716,1.010785,2021-01-28T23:20:38.000Z,2021-01-29T13:21:19.000Z,349.51,0.73,Canceled
508977,355,SELL,GME,710,LIMIT,74530,2,2021-01-29T14:19:21.000Z,2021-01-29T14:19:22.000Z,5099.01,10.65,Canceled
507749,22,SELL,BB,198,LIMIT,29180,9,2021-01-28T21:25:33.000Z,2021-01-29T14:30:57.000Z,1421.98,2.97,Rejected
509009,18.1,BUY,AAL,4.92,MARKET,41467,0.272098988,2021-01-29T14:23:41.000Z,2021-01-29T14:31:04.000Z,33.51,0.07,Filled
510696,5.02,SELL,NOK,41.527493,MARKET,84961,8.28892005,2021-01-29T15:05:36.000Z,2021-01-29T15:20:34.000Z,296.84,0.62,Filled
511147,824,BUY,TSLA,19.7,MARKET,87780,0.023895999,2021-01-29T15:21:13.000Z,2021-01-29T15:21:13.000Z,145.44,0.3,Filled
511782,13.64,SELL,AMC,26.8463,MARKET,97074,1.93,2021-01-29T15:54:38.000Z,2021-01-29T15:54:38.000Z,193.92,0.4,Rejected
512406,19.88,BUY,MJ,197,MARKET,56950,9.909457207,2021-01-29T16:28:14.000Z,2021-01-29T16:28:51.000Z,1454.4,3,Filled
512787,9.7,BUY,CYH,19.7,MARKET,27686,2.019477,2021-01-29T16:50:46.000Z,2021-01-29T16:51:08.000Z,145.44,0.3,Filled
512937,15.84,SELL,AMC,31.68,LIMIT,73057,2,2021-01-29T16:59:18.000Z,2021-01-29T17:25:26.000Z,230.4,0.48,Canceled
513615,802.82,BUY,TSLA,28.25,MARKET,98610,0.035178,2021-01-29T17:38:08.000Z,2021-01-29T17:38:08.000Z,208.46,0.43,Filled
514378,131.135,BUY,AAPL,2.07,MARKET,82004,0.015767,2021-01-29T18:25:13.000Z,2021-01-29T18:25:14.000Z,14.54,0.03,Filled
514701,41.89,SELL,UPWK,12.224128,MARKET,47139,0.291815013,2021-01-29T18:46:55.000Z,2021-01-29T18:46:55.000Z,87.26,0.18,Rejected
420,147.385,BUY,MSFT,4.92,MARKET,1750,0.03341,2019-11-12T18:10:31.000Z,2019-11-12T18:10:31.000Z,25.5738,0.07,Filled
514713,57.895,BUY,JMIA,9.85,MARKET,50739,0.169258997,2021-01-29T18:47:39.000Z,2021-01-29T18:47:40.000Z,72.72,0.15,Filled
514738,50.02,SELL,ADM,0.73,MARKET,34105,0.01452189,2021-01-29T18:49:30.000Z,2021-01-29T18:49:30.000Z,5.28,0.01,Filled
514883,1.945,BUY,TOUR,39.4,MARKET,47139,20.25706863,2021-01-29T18:59:19.000Z,2021-01-29T18:59:20.000Z,290.88,0.6,Filled
515571,295,BUY,GME,7.63,MARKET,34608,0.02593,2021-01-29T20:06:37.000Z,2021-01-29T20:06:37.000Z,58.18,0.12,Filled
515826,145.87,BUY,LMND,98.5,MARKET,16062,0.675259,2021-01-29T20:35:26.000Z,2021-01-29T20:35:26.000Z,727.2,1.5,Filled
516035,132.77,SELL,AAPL,132.65,MARKET,47142,1,2021-01-29T20:51:18.000Z,2021-01-29T20:51:18.000Z,964.75,1.99,Filled
516046,21,BUY,FCEL,73.88,MARKET,47043,3.524570942,2021-01-29T20:51:35.000Z,2021-01-29T20:51:36.000Z,547.82,1.13,Filled
516107,13.42,BUY,AMC,295.5,MARKET,29592,22.044013,2021-01-29T20:55:30.000Z,2021-01-29T20:55:30.000Z,2181.6,4.5,Filled
516131,313.5,BUY,GME,49.25,MARKET,95520,0.156343997,2021-01-29T20:56:43.000Z,2021-01-29T20:56:44.000Z,363.6,0.75,Filled
510894,2.2,BUY,CHS,6.6,LIMIT,59056,3,2021-01-29T15:11:48.000Z,2021-01-29T21:02:52.000Z,48.48,0.1,Canceled
508421,18,SELL,AMC,54,LIMIT,842,3,2021-01-29T10:36:51.000Z,2021-01-29T21:17:36.000Z,387.81,0.81,Canceled
513730,2.2,BUY,CHS,4.4,LIMIT,96783,2,2021-01-29T17:45:07.000Z,2021-01-29T21:17:43.000Z,33.94,0.07,Canceled
508409,10,BUY,ACB,10,LIMIT,78176,1,2021-01-29T10:33:40.000Z,2021-01-29T21:17:46.000Z,71.82,0.15,Canceled
511661,6,SELL,ABUS,48,LIMIT,41583,8,2021-01-29T15:48:23.000Z,2021-01-29T21:17:46.000Z,349.06,0.72,Canceled
503991,126.01,SELL,GME,63.005,MARKET,24690,0.5,2021-01-28T16:24:02.000Z,2021-01-29T14:30:46.000Z,454.84,0.95,Rejected
503626,153,SELL,GME,1.98674937,MARKET,60213,0.01298529,2021-01-28T16:14:50.000Z,2021-01-29T14:32:01.000Z,14.36,0.03,Rejected
507751,30.28,BUY,MP,78.8,MARKET,15061,2.602377892,2021-01-28T21:26:37.000Z,2021-01-29T14:35:36.000Z,574.54,1.2,Filled
508060,9.85,BUY,ESRT,49.25,LIMIT,54625,5,2021-01-29T05:31:47.000Z,2021-01-29T14:38:16.000Z,354.3,0.74,Filled
510699,36.82,SELL,BE,25.03824251,MARKET,55790,0.68001745,2021-01-29T15:05:41.000Z,2021-01-29T15:05:42.000Z,119.69,0.25,Filled
511546,327.91,BUY,GME,25.03,MARKET,27310,0.076775998,2021-01-29T15:42:59.000Z,2021-01-29T15:53:52.000Z,184.22,0.38,Filled
511767,62.06,BUY,JMIA,49.25,MARKET,84090,0.7977,2021-01-29T15:53:58.000Z,2021-01-29T15:53:59.000Z,363.6,0.75,Filled
512333,817.76,BUY,TSLA,14.78,MARKET,62803,0.01805,2021-01-29T16:24:57.000Z,2021-01-29T16:24:57.000Z,106.66,0.22,Filled
512939,3.015,SELL,AHT,1011.2441,MARKET,16457,335.4043579,2021-01-29T16:59:24.000Z,2021-01-29T16:59:24.000Z,7354.42,15.17,Rejected
513317,654.39,BUY,MSTR,246.25,MARKET,39966,0.376309991,2021-01-29T17:21:05.000Z,2021-01-29T17:21:06.000Z,1818,3.75,Filled
513403,4.84,SELL,NOK,18.672016,MARKET,47067,3.857855082,2021-01-29T17:26:24.000Z,2021-01-29T17:26:35.000Z,135.74,0.28,Filled
513642,31.695,SELL,LI,3.1705,MARKET,58072,0.100000001,2021-01-29T17:39:55.000Z,2021-01-29T17:39:55.000Z,24.24,0.05,Filled
514028,216.775,SELL,APPN,867.7,MARKET,8179,4,2021-01-29T18:00:35.000Z,2021-01-29T18:00:57.000Z,4208.06,8.68,Filled
507681,8.71,SELL,AMC,16.380001,MARKET,89408,1.799999952,2021-01-28T20:59:58.000Z,2021-01-28T20:59:58.000Z,119.69,0.25,Rejected
508007,20,SELL,TELL,40,LIMIT,87620,2,2021-01-29T03:32:52.000Z,2021-01-29T14:17:09.000Z,287.27,0.6,Canceled
507752,4.7,BUY,EXPR,0.98,MARKET,93077,0.209573999,2021-01-28T21:26:41.000Z,2021-01-29T14:33:35.000Z,4.79,0.01,Filled
508979,8.63,BUY,AMC,9.85,MARKET,94554,1.141366959,2021-01-29T14:19:27.000Z,2021-01-29T14:55:44.000Z,71.82,0.15,Filled
509704,16.34,BUY,BB,206.85,MARKET,75874,12.784302,2021-01-29T14:41:54.000Z,2021-01-29T15:04:03.000Z,1508.16,3.15,Filled
510695,201.72,BUY,NVAX,98.5,MARKET,69289,0.486707985,2021-01-29T15:05:28.000Z,2021-01-29T15:06:46.000Z,718.17,1.5,Filled
510701,325.2,SELL,GME,2021.808279,MARKET,72395,6.194835,2021-01-29T15:05:43.000Z,2021-01-29T15:06:49.000Z,14521.4,30.33,Rejected
511898,59.93,SELL,NIO,359.22,MARKET,27481,6,2021-01-29T16:00:19.000Z,2021-01-29T16:00:36.000Z,2613.07,5.39,Filled
511298,4.9,BUY,NOK,245,LIMIT,57813,50,2021-01-29T15:28:41.000Z,2021-01-29T16:02:39.000Z,1187.76,2.45,Filled
512103,45.19,SELL,FUBO,6.9,MARKET,18521,0.150000006,2021-01-29T16:11:26.000Z,2021-01-29T16:11:26.000Z,50.14,0.1,Filled
512767,4.91,BUY,NOK,14.78,MARKET,87715,3.021471977,2021-01-29T16:49:15.000Z,2021-01-29T16:49:33.000Z,106.66,0.22,Filled
460,95.09,BUY,TWLO,9.85,MARKET,758,0.10359,2019-11-13T03:45:19.000Z,2019-11-13T14:30:03.000Z,54.801,0.15,Filled
512947,59.225,BUY,K,15.39,MARKET,42737,0.259835,2021-01-29T16:59:48.000Z,2021-01-29T17:00:14.000Z,113.64,0.23,Filled
513117,6.725,SELL,EXPR,0.082809157,MARKET,60587,0.01221374,2021-01-29T17:08:46.000Z,2021-01-29T17:08:46.000Z,0,0,Filled
513176,818.8,SELL,TSLA,18.65199308,MARKET,88477,0.02277848,2021-01-29T17:12:17.000Z,2021-01-29T17:12:17.000Z,135.74,0.28,Filled
513202,81.015,BUY,NEE,4.92,MARKET,97031,0.060776,2021-01-29T17:13:55.000Z,2021-01-29T17:13:55.000Z,33.94,0.07,Filled
470,44.77,BUY,ZS,44.1,MARKET,421,0.985,2019-11-13T11:02:51.000Z,2019-11-13T14:30:18.000Z,245.4478,0.67,Filled
513748,102.77,BUY,PENN,9.85,MARKET,10677,0.095729,2021-01-29T17:46:23.000Z,2021-01-29T17:46:24.000Z,72.72,0.15,Filled
513925,332,SELL,GME,30.48017181,MARKET,88934,0.09292452,2021-01-29T17:54:45.000Z,2021-01-29T17:54:46.000Z,223.01,0.46,Filled
514398,13.89,SELL,AMC,62.85,MARKET,17420,4.55427045,2021-01-29T18:26:41.000Z,2021-01-29T18:26:42.000Z,457.04,0.94,Filled
514520,80.84,BUY,NEE,79.2,MARKET,51104,0.97922802,2021-01-29T18:35:28.000Z,2021-01-29T18:35:29.000Z,387.84,0.8,Filled
514707,53.4,SELL,SPWR,25.548676,MARKET,87411,0.47817099,2021-01-29T18:47:18.000Z,2021-01-29T18:47:18.000Z,184.22,0.38,Filled
514769,793.22,BUY,TSLA,0.89,MARKET,49384,0.001117,2021-01-29T18:51:40.000Z,2021-01-29T18:51:41.000Z,4.85,0.01,Filled
515313,48.52,BUY,BLNK,39.4,MARKET,76219,0.812035978,2021-01-29T19:38:23.000Z,2021-01-29T19:38:24.000Z,290.88,0.6,Filled
508985,7.85,SELL,SOLO,21.928926,MARKET,31927,2.79349363,2021-01-29T14:20:15.000Z,2021-01-29T14:20:16.000Z,158,0.33,Rejected
508191,8.63,BUY,AMC,19.7,MARKET,76945,2.282735109,2021-01-29T08:25:57.000Z,2021-01-29T14:41:39.000Z,143.63,0.3,Filled
507981,4.69,BUY,NOK,92.39,MARKET,96731,19.70000076,2021-01-29T02:38:08.000Z,2021-01-29T15:07:09.000Z,675.08,1.41,Filled
510707,320.1,BUY,GME,50,MARKET,44685,0.157929,2021-01-29T15:05:55.000Z,2021-01-29T15:10:00.000Z,363.87,0.76,Filled
510977,315.25,SELL,GME,1227.7595,MARKET,64293,3.86002914,2021-01-29T15:14:55.000Z,2021-01-29T15:22:47.000Z,5953.34,12.28,Filled
512871,4.915,BUY,NOK,9.85,MARKET,60795,2.006109953,2021-01-29T16:56:06.000Z,2021-01-29T16:56:07.000Z,72.72,0.15,Filled
512955,30.06,BUY,BAC,30.54,MARKET,75016,1.015802,2021-01-29T17:00:11.000Z,2021-01-29T17:00:15.000Z,223.01,0.46,Filled
513678,336.51,BUY,GME,180.71,MARKET,26357,0.532528,2021-01-29T17:42:31.000Z,2021-01-29T17:42:32.000Z,1333.2,2.75,Filled
513835,52.72,BUY,DKNG,30.54,MARKET,66755,0.579522,2021-01-29T17:50:01.000Z,2021-01-29T17:50:02.000Z,223.01,0.46,Filled
514095,800.86,BUY,TSLA,403.85,MARKET,54399,0.506249011,2021-01-29T18:03:57.000Z,2021-01-29T18:03:58.000Z,2981.52,6.15,Filled
514714,1.035,BUY,GSAT,56.15,MARKET,70065,54.24637604,2021-01-29T18:47:46.000Z,2021-01-29T18:47:47.000Z,412.08,0.85,Filled
514727,291.39,SELL,GME,8.332880397,MARKET,8175,0.028585,2021-01-29T18:48:40.000Z,2021-01-29T18:48:40.000Z,58.18,0.12,Rejected
515578,2.35,BUY,SENS,117.49999,LIMIT,58296,49.99999619,2021-01-29T20:08:14.000Z,2021-01-29T20:08:15.000Z,853.25,1.76,Rejected
515919,35.2,SELL,PLTR,90.93372,MARKET,61662,2.58701909,2021-01-29T20:44:25.000Z,2021-01-29T20:44:26.000Z,659.33,1.36,Filled
516051,15.05,SELL,FSR,83.56298,MARKET,48192,5.557897091,2021-01-29T20:51:57.000Z,2021-01-29T20:51:57.000Z,407.23,0.84,Filled
512661,1,BUY,MTCH,139,LIMIT,29141,139,2021-01-29T16:43:21.000Z,2021-01-29T21:17:47.000Z,673.87,1.39,Canceled
517204,1835.74,SELL,GOOG,6.0995765,MARKET,59746,0.00332268,2021-02-01T05:00:28.000Z,2021-02-01T14:31:34.000Z,43.63,0.09,Filled
516672,183.63,SELL,ABNB,1.01,MARKET,26686,0.00550106,2021-01-30T16:26:40.000Z,2021-02-01T14:31:35.000Z,7.35,0.02,Filled
516973,6,BUY,EXPR,17.73,MARKET,76536,2.954999924,2021-01-31T15:08:50.000Z,2021-02-01T14:51:28.000Z,130.9,0.27,Filled
516917,8,BUY,VXRT,8,LIMIT,79534,1,2021-01-31T11:56:41.000Z,2021-02-01T21:00:55.000Z,58.18,0.12,Canceled
507572,229.67,BUY,GME,9.85,MARKET,33073,0.042826,2021-01-28T20:53:00.000Z,2021-01-28T20:53:00.000Z,71.82,0.15,Filled
508986,14.65,SELL,BB,881.6994109,MARKET,66899,60.18426013,2021-01-29T14:20:35.000Z,2021-01-29T14:52:13.000Z,4222.84,8.82,Filled
510709,320.1,BUY,GME,0.98,MARKET,82086,0.003029,2021-01-29T15:05:58.000Z,2021-01-29T15:05:59.000Z,4.79,0.01,Filled
512949,21.515,BUY,RIOT,6.76,MARKET,60021,0.313699991,2021-01-29T16:59:52.000Z,2021-01-29T17:00:13.000Z,48.48,0.1,Filled
514715,17.87,BUY,AG,1.97,MARKET,97850,0.110241003,2021-01-29T18:47:46.000Z,2021-01-29T19:03:18.000Z,14.54,0.03,Filled
515714,22.63,BUY,CCIV,102.44,MARKET,91704,4.526734,2021-01-29T20:24:22.000Z,2021-01-29T20:24:23.000Z,756.29,1.56,Filled
515854,12.695,BUY,SRNE,26.41,MARKET,40029,2.078939915,2021-01-29T20:38:33.000Z,2021-01-29T20:38:34.000Z,195,0.4,Filled
515909,21.025,SELL,FCEL,2.9621162,MARKET,31742,0.14108674,2021-01-29T20:43:44.000Z,2021-01-29T20:43:45.000Z,19.39,0.04,Filled
